id,time,source,sub_source,writer,link,text,cb_level
 795SIdOK9gMaE8, 07/10/2016 06:06, Youtube, youtube, ספר שחור משחור, https://www.youtube.com/watch?v=SIdOK9gMaE8, שיר הציפור-שיר הציפור היתה ציפור ממש קטנה וחצופה מאד  ועל זכויותיה היא עמדה ואפילו על כבוד  וכל היום היא  רק צרחה  שכולם מטומטמים והיא ממש מעל כולם גם חכמה וגם יפה  וחשובה לפחותנ כמו אימאם...אז  בעלים  היתעצבן  ורצה שהיא תשתוק  והוא התחליט אף לאיים  ולבסוף  קנה חתול.. אפור....חתול שמע  שפתיו נשך  וגם ניסה לשיר  מיוא מיואו  הוא אמר  והיתפזז חתול הוא גם חיה יפה  וכל אחד כזה  ציפור בסוף לא נאכלה  והמורל - יפה..,1
 29516652495169710630, 04/10/2016 04:56, forum, fxp-דו-גלגלי וטרקטורונים, NoChill, http://www.fxp.co.il/showthread.php?t=17670655&p=169710630#post169710630, יוסאנג GT125R- פורסם במקור על ידי binladen1באמת נראה לך שחוקרי משטרה מספיק מטומטמים כדי שילדון בן 16 יעבוד עליהם?שהם יעמדו באמצע הזירה ויגידו טוב זה אופנוע 125 ואין לנו דרך להוכיח שזה מנוע עם הספק שונה אני בטוח בוודאות שיש כלים לבדוק כמה הספק וסמק יש למנוע לפי כל מיני פרמטרים כמו טווחי סלד גדולים יותר בנפחים גדולים וכו' הוא לא צריך לעבוד עליהם  הסיבה שזה 250 ולא 125 לא משפיעה עליו וגם לא עליהם  אין שום סיבה שהם יחשבו שהמנוע הוגדל שוב  אלא אם הוא נסע מהר מידי לנפח.,1
3.95497E+15, 06/10/2016 12:55, TB, גלובס online - גלובס SITE, אתה בדיחה, http://www.globes.co.il/serve/article_response/show_response.asp?StockView=false&did=1001155584&pdid=1001155584&res=7508507&title=, יאק. תת רמה דוחה כל המגיבים-יאק. תת רמה דוחה כל המגיבים מטעם מירי רקב וביביהו. רק מראה את גודל האסון במדינה. חבורת מטומטמים תמשיכו לאכול קש מביבי. תיכנסו למינוס תשלמו משכנתא בעוד אזרחי מדינות אירופה מבלים שותים בירה ועושים חיים מצויינים שם. הישראלים נאנקים תחת העומס יותר כל שנה נחנקים בלי כסף בלי בריאות בלי חופשות בלי מזון איכותי. תהיו חולים. אתם בחרתם ביבי. אותו אתם לא מעניינים. הוא יטופל ומטופל על ידי מיטב הרופאים אל דאגה,1
 59515374617059510211111912743848, 05/10/2016 10:07, facebook, FaceBook - Yorik Cohen Zedek, Yorik Cohen Zedek, http://www.facebook.com/permalink.php?story_fbid=10211111912743848&id=1537461705, המרחב הציבורי שלנו:למי שלא ראה ערוץ 10   על הבניה ועל התכנון ועל התחבורה הציבורית ממשלת ישראל עובדת עלינו בעיניים:למשל בכל נושא התחבורה: בונים בונים בונים. נכון? כבישים חדשים  נכון?אבל תוקעים אותנו בפקקים. ומה עם פתרונות תחבורה ציבורית? בונים ערים חדשות נכון? אבל בלי  שירותים חברתיים  בלי תשתיות  בלי מרחב עירוני  חנויות  מרפאות  בתי ספר  רק קוביות בטון  ממדים  וכביש אחד לצאת מהחור.פנינת השרון  עלאק. איכות חיים עלאק.מטומטמים.,1
 595100000389272987951184385461584418, 27/09/2016 01:47, facebook, FaceBook - Or Goren, Or Goren, http://www.facebook.com/permalink.php?story_fbid=1184385461584418&id=100000389272987, ככל שמתגברות העדויות ממשפטו של החייל הרוצח מחברון אני נעשה יותר מודאג. איך יתכן שאנשים כל כך מטומטמים כמו תת אלוף זכאי וכמו האלופים ביטון ודיין הגיעו לדרגות כאלה בכירות בצבא. תמיד אמרו שבשביל להתקדם בצבא צריך רק סבלנות  אז בסדר סבלנות עד רב סרן נניח  אבל תת אלוף ?? אלוף ?? עדותו של זכאי כל כך מלאת סתירות ומבולבלת שזה מפחיד לחשוב שהוא פיקד על חיילים. לנוכח עדותו נראה לי הרבה יותר מתאים שיהיה קורא בקפה  מחשבות הרי הוא כבר יודע לקרוא לפי עדותו. בן גוריון מתהפך בקברו עם התדע כל אם.....שלו.,1
 595100000389272987951189920767697554, 04/10/2016 07:03, facebook, FaceBook - Or Goren, Or Goren, http://www.facebook.com/permalink.php?story_fbid=1189920767697554&id=100000389272987, עכשיו קולומביה. עוד מדינה עם אנשים מטומטמים עוד משאל עם שנגמר בניגוד גמור לתחזיות  עוד מדינה שתמשיך לרחוץ בדם  ועוד דמוקרטיה שמתאבדת. עם כל הכבוד  כנראה שמה שהיה טוב ליוון העתיקה לא טוב למאה ה 21. מנהיגים נבחרו להנהיג ולקבל החלטות  לפעמים קשות לפעמים לא פופולאריות אבל בשביל זה הם נבחרו. כשסוחרי סמים בקולומביה  וסוחרי נשק באמריקה וסוחרי קמעות בישראל משתלטים על הדמוקרטיה היא מפסיקה להיות דמוקרטיה.   ואולי  רק אולי כדאי להתחיל לחשוב ולאמץ את השיטה הסינית.,1
3.95498E+15, 07/10/2016 09:53, TB, גלובס online - גלובס SITE, ilan1802, http://www.globes.co.il/serve/article_response/show_response.asp?StockView=false&did=1001155882&pdid=1001155882&res=7511433&title=, השאלה היא - האם אבא שלו גנב-השאלה היא - האם אבא שלו גנב את הכסף שלו? אם לא  מה הבעיה שלכם? הוא יכול לעזור לילדים שלו כמה שהוא רוצה. זו ההטבה בלהיות בעל אמצעים. היכולת לעזור למשפחה שלך. אם אבא שלו היה מנתח לב או רופא שיניים  אני בטוח שהוא היה מטפל לו בלב וגם בשיניים - האם גם אז התקשורת הייתה מתרעמת? האם הילדים של מארק צוקרברג  ביל גייטס  מנועים מלהפוך לאנשי עסקים ולקבל עזרה כלכלית בהתחלה וגם במקרה של כשלון? די כבר לצביעות. אנחנו לא מטומטמים.,1
 595596839077849510155309542837785, 10/10/2016 01:34, facebook, FaceBook - זהבה גלאון - הכי מרצ שיש, Nati Avraham, http://www.facebook.com/permalink.php?story_fbid=10155309542837785&id=59683907784, אני דורש מכל הקשת הפוליטית להירתם נגד המיסים הגבוהים בישראל זה יותר גרוע מהמדינות בארצות ערב הלא מפותחות תסתכלו בעצמכם בכל המדינות המפותחות בעולם שהמיסים בישראל הם גבוהים ולא פרופוציונלים לתנאי המחיה והשכר מינימום המושפל בישראל מה אתם מטומטמים באוצר ובלשכת ראש הממשלה שהשכר שלכם הוא פי 10 מהשכר מינימום וזאת הסיבה שלא מזיז לכם כנל המשכורות במשרד האוצר שהם משכורות הכי שמנות במשרדי ממשלה העיקר שאתם מסודרים ואני דורש ממפלגת השמאל  לפרסם את המשכורות של משרד ראש הממשלה ומשרד האוצר לציבור על מנת שיקיא אותם בבחירות הקרובות,1
 3954993427309565, 09/10/2016 02:30, TB, YNET - עמוד הבית, שר העלובים, http://www.ynet.co.il/articles/0%2c7340%2cL-4864578%2c00.html, שוב המיניסטר חסר האונים וחסר אחריות-מאשים את האינטרנט?<br/>לפני חודשיים הוא קרא להחרים את פייסבוק  לא סגר אפילו ליום את הפייסבוק שלו עצמו ומאשים שוב ושוב את הפייסבוק.<br/>זה לא מנהיג!<br/>זה צייצן ברמה של ילדה בת 11 עם קוביות שנפלה לה הסוכריה.<br/>ארדן לא ראוי להיות מנהיג במדינה.<br/>אפילו לא יו''ר ועד הבית.<br/>כל הליכוד שמנהיג את המדינה שלנו הם חבורת מטומטמים שלא יודעים מה לעשות.<br/>מי יצילנו משלטון הצייצנים העלובים,1
 29510506695181324245, 09/10/2016 08:19, forum, tapuz - פנויות ופנויים מגיל 50, prizman, http://www.tapuz.co.il/Forums2008/ViewMsg.aspx?ForumId=2280&MessageId=181324245, תראי  ככה בנוי העולם.-מטומטמים  במידה ויש להם כסף  תמיד יפסידו אותו.זה לא ממש משנה אם הוא ילך לרבנים  למפעל הפיס או לאיזו השקעה מופרכת בשוק ההון שהיא הפסד בטוח. ככה זה.אמונה באלוהים ואמונה בסיכוי להרוויח במשחקי מטח כשאתה לא מבין בהם די זהות בעיני.הרבנות זה סיפור מאוד פשוט  צריך סהכ איזה פוליטיקאי ישר שזה אכן נדיר או לחיץשזה הרבה יותר נפוץ כדי לפתור חלק גדול מבעיות הרבנות ועדיין לתת לכל מי שנזקק לשרותי דתאת מה שהוא צריך.,1
 595519447478106655951265487010169361, 10/10/2016 01:35, facebook, FaceBook - baityehudi.p, Nati Avraham, http://www.facebook.com/permalink.php?story_fbid=1265487010169361&id=519447478106655, אני דורש מכל הקשת הפוליטית להירתם נגד המיסים הגבוהים בישראל זה יותר גרוע מהמדינות בארצות ערב הלא מפותחות תסתכלו בעצמכם בכל המדינות המפותחות בעולם שהמיסים בישראל הם גבוהים ולא פרופוציונלים לתנאי המחיה והשכר מינימום המושפל בישראל מה אתם מטומטמים באוצר ובלשכת ראש הממשלה שהשכר שלכם הוא פי 10 מהשכר מינימום וזאת הסיבה שלא מזיז לכם כנל המשכורות במשרד האוצר שהם משכורות הכי שמנות במשרדי ממשלה העיקר שאתם מסודרים ואני דורש   לפרסם את המשכורות של משרד ראש הממשלה ומשרד האוצר לציבור על מנת שיקיא אותם בבחירות הקרובות,1
 595100001829705306951492760920794884, 04/10/2016 08:48, facebook, FaceBook - יניב נזרי, יניב נזרי, http://www.facebook.com/permalink.php?story_fbid=1492760920794884&id=100001829705306, היא: תבקש סליחה על זה שקראת לי נעל!הוא: למה נעל זה קללה? מעניין שבחנות את לא חושבת שזה קללה!!!,1
 29510506695181296118, 30/09/2016 09:07, forum, tapuz - פנויות ופנויים מגיל 50, יחפהבפארק, http://www.tapuz.co.il/Forums2008/ViewMsg.aspx?ForumId=2280&MessageId=181296118, כל הכבוד לך!! אשת חייל מי ימצא-גם אני שמעתי את מהלך הטקס בהיותי במטבח.האמת היא שמאוד כעסתי על האיש אשר סרב לראות את הטקס ונשאר תקוע על איזו סדרה מטומטמת  כך ששמעתי הכל דרך הרדיו. הייתי חייבת להכין אוכל. בימים כתיקונם הייתי עוזבת הכל ויושבת לצפות בטקס  אבל הימים הם ימים לא קלים ואין לי ברירה אלא לוותר קצת על דברים שאני רוצה.בהזדמנות שאת עוברת קרוב אליי  יש מצב שאני רואה סוף סוף מה זה קובנה?,1
 595109557632393531951447263195289628, 30/09/2016 01:53, facebook, FaceBook - עיריית באר שבע, Eli Cohen, http://www.facebook.com/permalink.php?story_fbid=1447263195289628&id=109557632393531, עיריית באר שבע עד מתי תסגרו כבישים בשביל משחק כדורגל?אתם משביתים את הכבישים כל פעם יוצרים פקקי ענק כמו בתל אביב. שעות של פקקים צפירות חסימות וצעקות של נהגים. בשביל מה? כדי שכמה ערסים יוכלו להגיע למשחק שלהם ואתם שמים זין על תושבים שחיים פה 24 שנה וזקקוקים לכבישים כדי להגיע ממקום למקום.למה אני צריך לחשוב פעמיים לפני שאני יוצא מהבית לסופר לקניות? או לחזור מהעבודה כדי היום החליטו שיש משחק. למה שלהם יהיה נוח ואנחנו נסבול? איפה ההתחשבות שלכם בתושבים שחיים פה כל כך הרבה שנים? עירייה מטומטמת.,1
